,raw text,train text,category
1147," Ketika itu tiada jaminan jasad akan ditemui, mungkin ya, mungkin tidak, apabila anda ucapkan selamat tinggal dunia","[('ketika', 'PRON'), ('itu', 'DET'), ('tiada', 'PART'), ('jamin', 'NOUN'), ('jasad', 'NOUN'), ('akan', 'ADV'), ('temu', 'VERB'), ('mungkin', 'ADV'), ('ya', 'PART'), ('mungkin', 'ADV'), ('tidak', 'PART'), ('apabila', 'SCONJ'), ('anda', 'PRON'), ('ucap', 'VERB'), ('selamat', 'ADJ'), ('tinggal', 'NOUN'), ('dunia', 'NOUN')]",symptom
1148,"""@Bij Talkin, ""As much as I want to say I feel you, I can't because my parents aren't educated","[('talkin', 'NOUN'), ('bagai', 'ADP'), ('banyak', 'ADV'), ('bagai', 'ADP'), ('saya', 'PRON'), ('mahu', 'VERB'), ('kepada', 'ADP'), ('sayang', 'NOUN'), ('saya', 'PRON'), ('rasa', 'VERB'), ('awak', 'NOUN'), ('saya', 'PRON'), ('boleh', 'VERB'), ('nanti', 'ADV'), ('rana', 'SCONJ'), ('saya', 'PRON'), ('parents', 'NOUN'), ('aren', 'NOUN'), ('nanti', 'ADV'), ('pendidi', 'VERB')]",non-deppressive
1149, I'm not complaining abt them being spm leavers,"[('saya', 'PRON'), ('m', 'NOUN'), ('tidak', 'PART'), ('complaining', 'NOUN'), ('hebat', 'ADJ'), ('them', 'PROPN'), ('jadi', 'VERB'), ('spm', 'NOUN'), ('leavers', 'NOUN')]",non-deppressive
1150," They are religious and they like to push me and my siblings to do all kind of ibadah, and worse, we need to let them know, see or hear what we have done","[('they', 'PRON'), ('ada', 'VERB'), ('agama', 'NOUN'), ('dan', 'CCONJ'), ('they', 'PRON'), ('seperti', 'ADP'), ('kepada', 'ADP'), ('tolak', 'VERB'), ('saya', 'PRON'), ('dan', 'CCONJ'), ('saya', 'PRON'), ('siblings', 'NOUN'), ('kepada', 'ADP'), ('do', 'NOUN'), ('al', 'PROPN'), ('jenis', 'NOUN'), ('daripada', 'ADP'), ('ibadah', 'NOUN'), ('dan', 'CCONJ'), ('worse', 'ADV'), ('kami', 'PRON'), ('perlu', 'ADP'), ('kepada', 'ADP'), ('biar', 'ADV'), ('them', 'PRON'), ('tahu', 'VERB'), ('sih', 'NOUN'), ('atau', 'CCONJ'), ('dengar', 'VERB'), ('apa', 'PRON'), ('kami', 'PRON'), ('ada', 'VERB'), ('siap', 'VERB')]",non-deppressive
1151," If we don't comply, we will receive an earful of endless nagging and scolding that the whole village can hear, saying that we don't have enough pahala and will go to hell etc","[('jika', 'SCONJ'), ('kami', 'PRON'), ('jang', 'NOUN'), ('nanti', 'DET'), ('patuh', 'VERB'), ('kami', 'PRON'), ('akan', 'ADV'), ('terima', 'VERB'), ('an', 'NOUN'), ('lebih', 'ADV'), ('awal', 'ADJ'), ('daripada', 'ADP'), ('endless', 'ADJ'), ('membebel', 'VERB'), ('dan', 'CCONJ'), ('marah', 'VERB'), ('itu', 'DET'), ('yang', 'PRON'), ('whole', 'PROPN'), ('village', 'PROPN'), ('boleh', 'ADV'), ('dengar', 'VERB'), ('saying', 'VERB'), ('itu', 'DET'), ('kami', 'PRON'), ('jang', 'NOUN'), ('nanti', 'ADV'), ('ada', 'VERB'), ('cukup', 'ADV'), ('pahala', 'NOUN'), ('dan', 'CCONJ'), ('akan', 'ADV'), ('pergi', 'VERB'), ('kepada', 'ADP'), ('hell', 'PROPN'), ('etc', 'NOUN')]",risk factor
1152, Things get worse during ramadhan,"[('things', 'NOUN'), ('dapat', 'ADV'), ('worse', 'ADJ'), ('masa', 'NOUN'), ('ramad', 'ADJ')]",non-deppressive
1153, I've also got financial issue and family issue and,"[('saya', 'PRON'), ('ve', 'NOUN'), ('juga', 'ADV'), ('dapat', 'VERB'), ('financial', 'NOUN'), ('isu', 'NOUN'), ('dan', 'CCONJ'), ('keluarga', 'NOUN'), ('isu', 'NOUN'), ('dan', 'CCONJ')]",risk factor
1154," So yeah, I guess maybe I can feel you abt the part having parents with such temperament","[('jadi', 'VERB'), ('yeah', 'ADV'), ('saya', 'PRON'), ('neka', 'VERB'), ('mungkin', 'ADV'), ('saya', 'PRON'), ('boleh', 'VERB'), ('rasa', 'VERB'), ('awak', 'NOUN'), ('hebat', 'ADJ'), ('yang', 'PRON'), ('bahagi', 'NOUN'), ('having', 'NOUN'), ('parents', 'NOUN'), ('deng', 'PROPN'), ('seperti', 'ADP'), ('itu', 'DET'), ('perangai', 'NOUN')]",risk factor
1155," Suicide is not a solution, plus it's hurt, I've tried once when I was 12, not because of my parents or family issue tho","[('bunuh', 'VERB'), ('diri', 'NOUN'), ('ada', 'VERB'), ('tidak', 'PART'), ('a', 'VERB'), ('selesai', 'NOUN'), ('tambah', 'NOUN'), ('ia', 'PRON'), ('seperti', 'ADP'), ('sakit', 'NOUN'), ('hati', 'NOUN'), ('saya', 'PRON'), ('ve', 'NOUN'), ('tried', 'VERB'), ('once', 'ADV'), ('bila', 'SCONJ'), ('saya', 'PRON'), ('ada', 'VERB'), ('dua', 'NUM'), ('belas', 'NUM'), ('tidak', 'PART'), ('rana', 'SCONJ'), ('daripada', 'ADP'), ('saya', 'DET'), ('parents', 'NOUN'), ('atau', 'CCONJ'), ('keluarga', 'NOUN'), ('isu', 'NOUN'), ('tho', 'NOUN')]",symptom
1156," I hope you are doing ok""","[('saya', 'PRON'), ('harap', 'SCONJ'), ('awak', 'NOUN'), ('ada', 'VERB'), ('laku', 'NOUN'), ('okey', 'ADJ')]",non-deppressive
1157,"Hai semua, aku rasa dah tak tahan dengan hidup aku","[('hai', 'PART'), ('semua', 'DET'), ('aku', 'PRON'), ('rasa', 'VERB'), ('dah', 'ADV'), ('tidak', 'PART'), ('tah', 'NOUN'), ('deng', 'NOUN'), ('hidup', 'NOUN'), ('aku', 'PRON')]",symptom
1158," Serabut, hari-hari nangis","[('serabut', 'NOUN'), ('hari', 'NOUN'), ('hari', 'NOUN'), ('menang', 'ADJ')]",symptom
1159, Aku dah tak boleh rasa bahagia,"[('aku', 'PRON'), ('dah', 'ADV'), ('tidak', 'PART'), ('boleh', 'ADV'), ('rasa', 'VERB'), ('bahagia', 'ADJ')]",symptom
1160," Aku doa semoga Tuhan ambil aku cepat-cepat, bukannya ada orang yang peduli pasal aku","[('aku', 'PRON'), ('doa', 'VERB'), ('moga', 'NOUN'), ('tuh', 'AUX'), ('ambil', 'VERB'), ('aku', 'PRON'), ('cepat', 'ADJ'), ('cepat', 'ADJ'), ('bukan', 'ADV'), ('ada', 'VERB'), ('orang', 'NOUN'), ('yang', 'PRON'), ('peduli', 'VERB'), ('pasal', 'NOUN'), ('aku', 'PRON')]",symptom
1161," Aku penat dengan hidup ni, penat dengan diri sendiri","[('aku', 'PRON'), ('penat', 'ADJ'), ('deng', 'PROPN'), ('hidup', 'NOUN'), ('ini', 'DET'), ('penat', 'ADJ'), ('deng', 'PROPN'), ('diri', 'NOUN'), ('sendiri', 'ADJ')]",symptom
1162,Gais mcm mana nak buat klau kita bnci adik kita sndri? Serius ak mnyampah ngn adik aku,"[('gais', 'NOUN'), ('macam', 'NOUN'), ('mana', 'NOUN'), ('nak', 'ADV'), ('buat', 'VERB'), ('kalau', 'SCONJ'), ('k', 'PUNCT'), ('banci', 'NOUN'), ('adik', 'NOUN'), ('k', 'NOUN'), ('sendiri', 'ADJ'), ('serius', 'ADJ'), ('aku', 'PRON'), ('sampah', 'NOUN'), ('deng', 'NOUN'), ('adik', 'NOUN'), ('aku', 'PRON')]",symptom
1163, Even she does not respect me,"[('walaupun', 'SCONJ'), ('she', 'PRON'), ('tidak', 'PART'), ('tidak', 'PART'), ('hormat', 'NOUN'), ('saya', 'PRON')]",risk factor
1164, And lgi aku bertambah bnci,"[('dan', 'CCONJ'), ('lagi', 'ADV'), ('aku', 'PRON'), ('tambah', 'VERB'), ('banci', 'NOUN')]",non-deppressive
1165, Mak aku ada je justification dia tuk ap adik aku buat,"[('mak', 'NOUN'), ('aku', 'PRON'), ('ada', 'VERB'), ('sahaja', 'ADV'), ('justifikasi', 'NOUN'), ('dia', 'PRON'), ('untuk', 'ADP'), ('ap', 'PRON'), ('adik', 'NOUN'), ('aku', 'PRON'), ('buat', 'VERB')]",risk factor
1166, Walaupon bnda yg aku buat sama dgn ap yg dia buat,"[('walaupon', 'SCONJ'), ('bunda', 'PROPN'), ('yang', 'PRON'), ('aku', 'PRON'), ('buat', 'VERB'), ('sama', 'ADJ'), ('deng', 'DET'), ('ap', 'PRON'), ('yang', 'PRON'), ('dia', 'PRON'), ('buat', 'VERB')]",non-deppressive
1167,aku risau betul kalau present kena guna zoom ke teams ke,"[('aku', 'PRON'), ('risau', 'ADJ'), ('betul', 'ADJ'), ('kalau', 'SCONJ'), ('hadir', 'VERB'), ('kena', 'VERB'), ('guna', 'NOUN'), ('zoom', 'VERB'), ('ke', 'ADP'), ('tas', 'NOUN'), ('ke', 'ADP')]",non-deppressive
1168, sbb laptop aku masalah,"[('sibu', 'NOUN'), ('laptop', 'NOUN'), ('aku', 'PRON'), ('masa', 'NOUN')]",non-deppressive
1169," guna henfon, tak nampak slide","[('guna', 'NOUN'), ('henfon', 'NOUN'), ('tidak', 'ADV'), ('tampak', 'VERB'), ('slide', 'NOUN')]",non-deppressive
1170, belum ditambah line tak clear,"[('belum', 'ADV'), ('tambah', 'VERB'), ('tali', 'NOUN'), ('tidak', 'PART'), ('jelas', 'ADJ')]",non-deppressive
1171, pkp ni banyak benor dugaan akuu,"[('pikap', 'NOUN'), ('ini', 'DET'), ('banyak', 'ADV'), ('bendor', 'NOUN'), ('duga', 'NOUN'), ('aku', 'PRON')]",non-deppressive
1172,"Aku ada seorang kawan, bestfriend sejak first masuk um lagi","[('aku', 'PRON'), ('ada', 'VERB'), ('orang', 'DET'), ('ka', 'ADV'), ('bestfriend', 'NOUN'), ('sejak', 'ADP'), ('pertama', 'NUM'), ('masuk', 'VERB'), ('um', 'NOUN'), ('lagi', 'ADV')]",non-deppressive
1173," Dia ni bukan calang2 student, aktif dalam program2 di kolej, universiti dan fac","[('dia', 'PRON'), ('ini', 'DET'), ('bu', 'NOUN'), ('calang', 'NOUN'), ('calang', 'NOUN'), ('ajar', 'NOUN'), ('aktif', 'ADJ'), ('dalam', 'ADP'), ('program', 'NOUN'), ('program', 'NOUN'), ('di', 'ADP'), ('kolej', 'NOUN'), ('universiti', 'NOUN'), ('dan', 'CCONJ'), ('fac', 'PROPN')]",non-deppressive
1174, Akademik pun selalu cemerlang setiap sem (selalu dekan),"[('akademik', 'NOUN'), ('pun', 'ADV'), ('selalu', 'ADV'), ('cemerlang', 'ADJ'), ('tiap', 'DET'), ('sem', 'NOUN'), ('selalu', 'ADV'), ('de', 'PROPN')]",non-deppressive
1175, Tapi malangnya dia tak dapat merasa title first class degree dekat transkrip dia,"[('tetapi', 'SCONJ'), ('malang', 'ADJ'), ('dia', 'PRON'), ('tidak', 'PART'), ('dapat', 'ADV'), ('rasa', 'VERB'), ('tajuk', 'NOUN'), ('pertama', 'ADJ'), ('kelas', 'NOUN'), ('ijazah', 'NOUN'), ('dekat', 'ADJ'), ('transkrip', 'NOUN'), ('dia', 'PRON')]",risk factor
1176," Even worst, disebabkan perkara tu dia dikecam dan dihina oleh pelajar2 lain (mostly girls) daripada jabatan yg sama dengan dia","[('walaupun', 'SCONJ'), ('paling', 'ADV'), ('teruk', 'ADJ'), ('sebab', 'ADP'), ('perkara', 'NOUN'), ('itu', 'DET'), ('dia', 'PRON'), ('kecam', 'VERB'), ('dan', 'CCONJ'), ('dihina', 'VERB'), ('oleh', 'ADP'), ('ajar', 'NOUN'), ('ajar', 'NOUN'), ('lain', 'ADJ'), ('banyak', 'DET'), ('girls', 'NOUN'), ('daripada', 'ADP'), ('jabat', 'NOUN'), ('yang', 'PRON'), ('sama', 'ADJ'), ('deng', 'DET'), ('dia', 'PRON')]",risk factor
1177," Sejak dari tu, sikap dia mula berubah, daripada seseorang yg periang kepada seseorang yang pendiam","[('sejak', 'ADP'), ('dari', 'ADP'), ('itu', 'DET'), ('sikap', 'NOUN'), ('dia', 'PRON'), ('mula', 'ADV'), ('rubah', 'VERB'), ('daripada', 'ADP'), ('orang', 'NOUN'), ('yang', 'PRON'), ('perang', 'NOUN'), ('kepada', 'ADP'), ('orang', 'NOUN'), ('yang', 'PRON'), ('diam', 'ADJ')]",symptom
1178, Muka dia pun dah tak seri macam dulu lagi,"[('muka', 'NOUN'), ('dia', 'PRON'), ('pun', 'PART'), ('dah', 'ADV'), ('tidak', 'PART'), ('seri', 'VERB'), ('macam', 'NOUN'), ('dahulu', 'ADJ'), ('lagi', 'ADV')]",symptom
1179, Sampai sekarang dia hidup dalam kemurungan,"[('sampai', 'ADP'), ('sekarang', 'ADV'), ('dia', 'PRON'), ('hidup', 'VERB'), ('dalam', 'ADP'), ('murung', 'NOUN')]",symptom
1180," Sudah bagi nasihat, tapi tak berhasil jugak","[('sudah', 'ADV'), ('bagi', 'ADP'), ('nasihat', 'NOUN'), ('tetapi', 'CCONJ'), ('tidak', 'PART'), ('hasil', 'VERB'), ('juga', 'ADV')]",symptom
1181, Apa cadangan korang untuk handle masalah kawan aku ni,"[('apa', 'PRON'), ('cadang', 'NOUN'), ('kamu', 'PRON'), ('semua', 'DET'), ('untuk', 'ADP'), ('kawal', 'VERB'), ('masa', 'NOUN'), ('ka', 'ADV'), ('aku', 'PRON'), ('ini', 'DET')]",non-deppressive
1182, Harap dapat membantu,"[('harap', 'ADV'), ('dapat', 'ADV'), ('bantu', 'VERB')]",non-deppressive
1183,Hai semua,"[('hai', 'PART'), ('semua', 'DET')]",non-deppressive
1184, Aku ada nak luah satu benda,"[('aku', 'PRON'), ('ada', 'VERB'), ('nak', 'ADV'), ('luah', 'VERB'), ('satu', 'DET'), ('benda', 'NOUN')]",non-deppressive
1185, Aku penat sangat ada parent toxic,"[('aku', 'PRON'), ('penat', 'ADJ'), ('sangat', 'ADV'), ('ada', 'VERB'), ('ibu', 'NOUN'), ('bapa', 'NOUN'), ('toxic', 'NOUN')]",symptom
1186, Bukannya toxic sangat tp lebih kepada berat sebelah,"[('bukan', 'PART'), ('toxic', 'ADJ'), ('sangat', 'ADV'), ('tetapi', 'SCONJ'), ('lebih', 'ADV'), ('kepada', 'ADP'), ('berat', 'NOUN'), ('sebe', 'NOUN')]",risk factor
1187, Semua benda aku buat semua tak kena di mata dia,"[('semua', 'DET'), ('benda', 'NOUN'), ('aku', 'PRON'), ('buat', 'VERB'), ('semua', 'DET'), ('tidak', 'PART'), ('kena', 'VERB'), ('di', 'ADP'), ('mata', 'NOUN'), ('dia', 'PRON')]",risk factor
1188," Kalau adik beradik yang lain, takde pula dia marah, nak benci, nak banding2kan","[('kalau', 'SCONJ'), ('adik', 'NOUN'), ('adik', 'NOUN'), ('yang', 'PRON'), ('lain', 'ADJ'), ('tiada', 'NOUN'), ('pula', 'ADV'), ('dia', 'PRON'), ('marah', 'ADJ'), ('nak', 'ADV'), ('benci', 'ADJ'), ('nak', 'ADV'), ('banding', 'VERB')]",risk factor
1189, Aku ni boleh dikategorikan anak yang paling pandai dalam family,"[('aku', 'PRON'), ('ini', 'DET'), ('boleh', 'ADV'), ('kategori', 'VERB'), ('anak', 'NOUN'), ('yang', 'PRON'), ('paling', 'ADV'), ('panda', 'ADJ'), ('dalam', 'ADP'), ('keluarga', 'NOUN')]",non-deppressive
1190, Aku juga boleh dikatakan berjaya dalam semua peperiksaan,"[('aku', 'PRON'), ('juga', 'ADV'), ('boleh', 'ADV'), ('kata', 'VERB'), ('jaya', 'ADJ'), ('dalam', 'ADP'), ('semua', 'DET'), ('peperiksa', 'NOUN')]",non-deppressive
1191, Tapi mak aku ni tak habis2 nak banding2kan aku dengan kawan2 aku dan adik beradik yang lain,"[('tetapi', 'CCONJ'), ('mak', 'NOUN'), ('aku', 'PRON'), ('ini', 'DET'), ('tidak', 'PART'), ('habis', 'ADJ'), ('habis', 'ADJ'), ('nak', 'ADV'), ('banding', 'NOUN'), ('aku', 'PRON'), ('deng', 'NOUN'), ('ka', 'X'), ('ka', 'ADV'), ('aku', 'PRON'), ('dan', 'CCONJ'), ('adik', 'NOUN'), ('adik', 'NOUN'), ('yang', 'PRON'), ('lain', 'ADJ')]",risk factor
1192," Tak boleh nak dibandingkan dari segi result, dia bandingkan dari segi benda lain pula","[('tidak', 'PART'), ('boleh', 'VERB'), ('nak', 'ADV'), ('banding', 'VERB'), ('dari', 'ADP'), ('segi', 'NOUN'), ('hasil', 'NOUN'), ('dia', 'PRON'), ('banding', 'NOUN'), ('dari', 'ADP'), ('segi', 'NOUN'), ('benda', 'NOUN'), ('lain', 'ADJ'), ('pula', 'ADV')]",risk factor
1193, Aku boleh buktikan pada dia yang aku mampu berjaya tapi aku tak mampu nak dapatkan perhatian dia dan kasih sayang dia,"[('aku', 'PRON'), ('boleh', 'VERB'), ('bukti', 'NOUN'), ('pada', 'ADP'), ('dia', 'PRON'), ('yang', 'PRON'), ('aku', 'PRON'), ('mampu', 'ADJ'), ('jaya', 'VERB'), ('tetapi', 'SCONJ'), ('aku', 'PRON'), ('tidak', 'PART'), ('mampu', 'ADJ'), ('nak', 'ADV'), ('dapat', 'ADV'), ('perhati', 'NOUN'), ('dia', 'PRON'), ('dan', 'CCONJ'), ('kasih', 'NOUN'), ('sayang', 'NOUN'), ('dia', 'PRON')]",risk factor
1194," Kadang2 malam2 aku menangis sendirian mengenangkan susahnya aku ni nak dapatkan kasih sayang seorang ibu, yang menjadi kebanggaan seorang ibu","[('kadangeb', 'ADV'), ('malam', 'NOUN'), ('malam', 'NOUN'), ('aku', 'PRON'), ('menang', 'ADJ'), ('sendiri', 'ADJ'), ('menmenang', 'VERB'), ('susah', 'ADJ'), ('aku', 'PRON'), ('ini', 'DET'), ('nak', 'ADV'), ('dapat', 'VERB'), ('kasih', 'NOUN'), ('sayang', 'NOUN'), ('orang', 'DET'), ('ibu', 'NOUN'), ('yang', 'PRON'), ('jadi', 'VERB'), ('bangga', 'NOUN'), ('orang', 'DET'), ('ibu', 'NOUN')]",symptom
1195," Sejak ayah aku meninggal, boleh dikatakan hidup aku tak sebahagia dulu","[('sejak', 'ADP'), ('ayah', 'NOUN'), ('aku', 'PRON'), ('tinggal', 'VERB'), ('boleh', 'ADV'), ('kata', 'VERB'), ('hidup', 'NOUN'), ('aku', 'PRON'), ('tidak', 'PART'), ('sebahagia', 'ADJ'), ('dahulu', 'ADV')]",risk factor
1196, Ayah selalu appreciate apa yang aku buat dan apa yang aku dapat,"[('ayah', 'NOUN'), ('selalu', 'ADV'), ('harga', 'VERB'), ('apa', 'PRON'), ('yang', 'PRON'), ('aku', 'PRON'), ('buat', 'VERB'), ('dan', 'CCONJ'), ('apa', 'PRON'), ('yang', 'PRON'), ('aku', 'PRON'), ('dapat', 'VERB')]",non-deppressive
1197," Aku selalu jealous tengok kawan2 aku post gambar dengan family, ibu, ayah diorang","[('aku', 'PRON'), ('selalu', 'ADV'), ('cemburu', 'ADJ'), ('tengok', 'VERB'), ('ka', 'PRON'), ('ka', 'ADV'), ('aku', 'PRON'), ('jawat', 'VERB'), ('gambar', 'NOUN'), ('deng', 'NOUN'), ('keluarga', 'NOUN'), ('ibu', 'NOUN'), ('ayah', 'NOUN'), ('mereka', 'PRON')]",non-deppressive
1198, Rasa cemburu sangat sebab aku tak boleh nak dapat macam tu,"[('rasa', 'NOUN'), ('cemburu', 'ADJ'), ('sangat', 'ADV'), ('sebab', 'SCONJ'), ('aku', 'PRON'), ('tidak', 'PART'), ('boleh', 'VERB'), ('nak', 'ADV'), ('dapat', 'VERB'), ('macam', 'NOUN'), ('itu', 'DET')]",non-deppressive
1199, Doakan aku terus kuat untuk hadapi semua ni pada masa akan datang,"[('doa', 'NOUN'), ('aku', 'PRON'), ('terus', 'ADV'), ('kuat', 'ADJ'), ('untuk', 'ADP'), ('hadap', 'VERB'), ('semua', 'DET'), ('ini', 'DET'), ('pada', 'ADP'), ('masa', 'NOUN'), ('akan', 'ADV'), ('datang', 'VERB')]",non-deppressive
1200,Assalamualaikum,"[('assalamualaikum', 'VERB')]",non-deppressive
1201, Saya tak tahu nak mulakan dari mana,"[('saya', 'PRON'), ('tidak', 'ADV'), ('tahu', 'VERB'), ('nak', 'ADV'), ('mula', 'VERB'), ('dari', 'ADP'), ('mana', 'NOUN')]",non-deppressive
1202, Saya kini sedang berpantang anak ke-3,"[('saya', 'PRON'), ('kini', 'ADV'), ('sedang', 'ADV'), ('pantang', 'VERB'), ('anak', 'NOUN'), ('tiga', 'NUM')]",non-deppressive
1203, Baru hari-10 berpantang,"[('baru', 'ADJ'), ('hari', 'NOUN'), ('puluh', 'NUM'), ('pantang', 'VERB')]",non-deppressive
1204," Sebelum itu, bayi saya telah disahkan jaundice pada hari-5 dilahirkan selepas merasakan patut dibawa ke klinik","[('belum', 'ADP'), ('itu', 'DET'), ('bayi', 'NOUN'), ('saya', 'PRON'), ('te', 'ADV'), ('sah', 'VERB'), ('jaundis', 'NOUN'), ('pada', 'ADP'), ('hari', 'NOUN'), ('lima', 'NUM'), ('lahir', 'VERB'), ('lepas', 'SCONJ'), ('rasa', 'VERB'), ('patut', 'ADV'), ('bawa', 'VERB'), ('ke', 'ADP'), ('klinik', 'NOUN')]",non-deppressive
1205,Tapi saya dan suami ambil keputusan yang lambat dengan mendelaykan/ pantau di rumah selama 2 hari mana tahu kot kot menurun jaundicenya,"[('tetapi', 'CCONJ'), ('saya', 'PRON'), ('dan', 'CCONJ'), ('suami', 'NOUN'), ('ambil', 'VERB'), ('putus', 'NOUN'), ('yang', 'PRON'), ('lambat', 'ADJ'), ('deng', 'DET'), ('dela', 'VERB'), ('pantau', 'NOUN'), ('di', 'ADP'), ('rumah', 'NOUN'), ('lama', 'ADP'), ('dua', 'NUM'), ('hari', 'NOUN'), ('mana', 'ADV'), ('tahu', 'VERB'), ('mungkin', 'ADV'), ('mungkin', 'ADV'), ('turun', 'VERB'), ('jaundice', 'NOUN')]",non-deppressive
1206,Hari ke-8 rasa tak sedap hati terus ke hospital dan jaundice mencapai 17 ,"[('hari', 'NOUN'), ('kelap', 'ADP'), ('rasa', 'NOUN'), ('tidak', 'PART'), ('sedap', 'ADJ'), ('hati', 'NOUN'), ('terus', 'ADV'), ('ke', 'ADP'), ('hospital', 'NOUN'), ('dan', 'CCONJ'), ('jaundis', 'NOUN'), ('capa', 'VERB'), ('tujuh', 'NUM'), ('belas', 'NUM')]",risk factor
1207, Doktor kata kena admit,"[('doktor', 'NOUN'), ('kata', 'VERB'), ('kena', 'ADV'), ('menga', 'VERB')]",non-deppressive
1208, Kami pasrah dan redha,"[('kami', 'PRON'), ('pasrah', 'ADJ'), ('dan', 'CCONJ'), ('redha', 'ADJ')]",risk factor
1209, Tapi itu bukan la highlight untuk cerita saya,"[('tetapi', 'CCONJ'), ('itu', 'DET'), ('bu', 'NOUN'), ('sorot', 'NOUN'), ('untuk', 'ADP'), ('cer', 'NOUN'), ('saya', 'PRON')]",non-deppressive
1210,Kisah bermula selepas anak selamat dilahirkan dan pada waktu anak dimasukkan semula ke hospital,"[('kisah', 'NOUN'), ('mula', 'VERB'), ('lepas', 'ADP'), ('anak', 'NOUN'), ('selamat', 'ADJ'), ('lahir', 'VERB'), ('dan', 'CCONJ'), ('pada', 'ADP'), ('waktu', 'NOUN'), ('anak', 'NOUN'), ('masuk', 'VERB'), ('semu', 'NOUN'), ('ke', 'ADP'), ('hospital', 'NOUN')]",non-deppressive
1211, Suami saya ambil keputusan cuti 1 bulan untuk menjaga saya sewaktu pantang disamping ibu kandung saya juga datang bermalam di rumah untuk membantu apa yang patut,"[('suami', 'NOUN'), ('saya', 'PRON'), ('ambil', 'VERB'), ('putus', 'NOUN'), ('cuti', 'NOUN'), ('satu', 'NUM'), ('bul', 'NOUN'), ('untuk', 'ADP'), ('jaga', 'VERB'), ('saya', 'PRON'), ('waktu', 'ADV'), ('pantang', 'NOUN'), ('samping', 'ADP'), ('ibu', 'NOUN'), ('kandung', 'NOUN'), ('saya', 'PRON'), ('juga', 'ADV'), ('datang', 'VERB'), ('malam', 'VERB'), ('di', 'ADP'), ('rumah', 'NOUN'), ('untuk', 'ADP'), ('bantu', 'VERB'), ('apa', 'PRON'), ('yang', 'PRON'), ('patut', 'ADV')]",non-deppressive
1212,Saya hargai semua usaha itu,"[('saya', 'PRON'), ('harga', 'VERB'), ('semua', 'DET'), ('usaha', 'NOUN'), ('itu', 'DET')]",non-deppressive
1213," Dari hari ke hari berpantang saya, saya nampak perubahan yang ketara terhadap suami saya","[('dari', 'ADP'), ('hari', 'NOUN'), ('ke', 'ADP'), ('hari', 'NOUN'), ('pantang', 'VERB'), ('saya', 'PRON'), ('saya', 'PRON'), ('tampak', 'VERB'), ('ubah', 'NOUN'), ('yang', 'PRON'), ('tara', 'VERB'), ('hadap', 'ADP'), ('suami', 'NOUN'), ('saya', 'PRON')]",non-deppressive
1214, Dia sering memarahi anak2 terutama anak no,"[('dia', 'PRON'), ('sering', 'ADV'), ('marah', 'VERB'), ('anak', 'NOUN'), ('anak', 'NOUN'), ('terutama', 'ADV'), ('anak', 'NOUN'), ('tidak', 'PART')]",risk factor
1215,"2, ada je silap sikit mesti anak no","[('dua', 'NUM'), ('ada', 'VERB'), ('sahaja', 'ADV'), ('silap', 'ADV'), ('sikit', 'ADV'), ('mesti', 'VERB'), ('anak', 'NOUN'), ('tidak', 'PART')]",risk factor
1216,2 jadi mangsa,"[('dua', 'NUM'), ('jadi', 'VERB'), ('mangsa', 'NOUN')]",risk factor
1217,Saya faham kenapa anak no,"[('saya', 'PRON'), ('faham', 'VERB'), ('kenapa', 'ADV'), ('anak', 'NOUN'), ('tidak', 'PART')]",non-deppressive
1218,"2 suka carik pasal sebab before saya pregnant, dengan saya la dia suka manja manja","[('dua', 'NUM'), ('suka', 'VERB'), ('carik', 'VERB'), ('pasal', 'NOUN'), ('sebab', 'SCONJ'), ('before', 'ADV'), ('saya', 'PRON'), ('hamil', 'ADJ'), ('deng', 'DET'), ('saya', 'PRON'), ('dia', 'PRON'), ('suka', 'VERB'), ('manja', 'NOUN'), ('manja', 'ADJ')]",non-deppressive
1219, 24 jam berkepit dengan ibunya sampai la ibunya nak ke hospital untuk melahirkan adiknya,"[('dua', 'NUM'), ('puluh', 'NUM'), ('empat', 'NUM'), ('jam', 'NOUN'), ('kepit', 'VERB'), ('deng', 'NOUN'), ('ibu', 'NOUN'), ('sampai', 'ADP'), ('ibu', 'NOUN'), ('nak', 'ADV'), ('ke', 'ADP'), ('hospital', 'NOUN'), ('untuk', 'ADP'), ('lahir', 'VERB'), ('adik', 'NOUN')]",non-deppressive
1220,So dari situ si kakak terasa dah ada gap macam dia rasa dirikan dia dah tak dipedulikan lagi,"[('jadi', 'VERB'), ('dari', 'ADP'), ('situ', 'NOUN'), ('si', 'DET'), ('kak', 'NOUN'), ('asa', 'VERB'), ('dah', 'ADV'), ('ada', 'VERB'), ('jurang', 'NOUN'), ('macam', 'NOUN'), ('dia', 'PRON'), ('rasa', 'NOUN'), ('diri', 'NOUN'), ('dia', 'PRON'), ('dah', 'ADV'), ('tidak', 'PART'), ('peduli', 'VERB'), ('lagi', 'ADV')]",symptom
